channelTitle,handle,niche,subNiches,mainCategory,nicheConfidence,subscriberCount,avgViews,viewCount,videoCount,estimatedEarnings,country,languages,isFaceless,channelType,breakoutChannel,publishedAt,lastVideoPublished,channelId,longAvgDuration30d,longAvgDuration1y,shortAvgDuration30d,longVideoCount30d,shortVideoCount30d,longViewCount30d,shortViewCount30d,subsGrowth30d,viewsGrowth30d,_per_video,_lifetime,_age_days,_vids_per_mo,_usd_per_video
Ha-Ha Laboratory,@ihorhlushko,Comedy,"['YouTube Shorts', 'Comedy Skits', 'Pranks']",Film,1,5990,40809.417085427136,8121074,199,0.46,US,ru,True,,False,2023-04-28T21:29:28Z,2026-08-04T00:00:00.000Z,UCVO8UhCsynKn6lFd2bf_SIw,,127,49.04761904761905,0,21,,,0.17,0.63,6.81292438821822,1355.7719532554256,1197,4.987468671679198,0.09223115577889447
Mint Animatez,@mintanimatez,Animation,"['Stickman Animation', 'Christian Animation', 'Fan Animation']",Film,0.8999999761581421,12000,81675.11578947368,7759136,95,53.51,US,en,True,short,False,2023-12-16T19:41:34Z,2026-08-04T00:00:00.000Z,UC0BtUN-_ZFFwURbJNfitMxw,441,224.78571428571428,60,1,0,19769,59462,0.84,1.03,6.806259649122807,646.5946666666666,965,2.9533678756476687,18.11829824561403
Загадки Будущего,@mysteriaonthepast,Historical & Geographical Mysteries,"['Archaeological Discoveries', 'Forbidden History', 'Travel Mysteries']",Knowledge,0.949999988079071,6100,41334.01960784314,2108035,51,1342.54,US,ru,True,,True,2016-05-31T12:39:08Z,2026-08-06T00:00:00.000Z,UCU1DizHdWo_xuehoR3yUHGg,1374.4666666666667,1085.8,,30,0,,,323.61,372.71,6.776068788171006,345.5795081967213,3721,0.4111797903789304,2685.08
VelvetMoon Deama,@velvetmoondeama,Short-form Drama Series,"['Romance Drama', 'Revenge Drama', 'Dubbed Series']",Film,0.949999988079071,95600,647547,60221871,93,2440.17,US,"ar, en, tr, de",True,,True,2026-01-09T07:37:56Z,2026-08-05T00:00:00.000Z,UCokCnCzyWECPBsF86kZ-V8g,1715,3633.9615384615386,46.395348837209305,0,43,,,212.42,329.55,6.773504184100418,629.935889121339,211,13.222748815165877,184.54332258064517
LunaVibes,@lunavibes-1,Lifestyle,"['Voice Acting', 'Comedy', 'Vlogging']",Film,0.800000011920929,14400,97439,7015608,72,73.02,US,en,True,,True,2017-11-16T09:15:26Z,2026-08-06T00:00:00.000Z,UCDWB7gIyGBYmRs9BYrdIw3A,80,122,70.02439024390245,1,41,,,255.56,164.81,6.766597222222222,487.195,3187,0.6777533730781299,107.73830555555556
Isolde392,@isolde3921,Entertainment,"['Comedy Skits', 'Memes & Viral Content', 'Short-form Storytelling']",Entertainment,0.949999988079071,12300,81592.90476190476,5140353,63,83.77,US,"en, fr",True,,True,2025-11-22T06:22:34Z,2026-07-28T00:00:00.000Z,UCd2uz-B8xqihV758uJNZ6jg,,,57.375,0,8,,,11.82,360.18,6.633569492837785,417.9148780487805,259,7.297297297297297,11.479592592592592
Ben Gabbard,@cheeseandsteez,Action Sports,"['Mountain Biking', 'Skiing & Snowboarding']",Lifestyle (sociology),0.8999999761581421,5990,39626.44117647059,2694598,68,0,US,en,True,,False,2023-04-22T21:53:49Z,2026-07-11T00:00:00.000Z,UCEZmdqUYuMX7obBgTaGJC8g,105,117.25,14.666666666666666,0,3,,,-0.5,-3.86,6.615432583717961,449.84941569282137,1203,1.6957605985037405,0.0
SkyDragonClips,@skydragonclips,Action RPG Gaming,"['The Elder Scrolls V: Skyrim', 'Gaming Clips & Gameplay']",Role-playing video game,0.8500000238418579,3930,25751,540771,21,,US,en,True,,True,2022-07-26T10:23:13Z,2026-08-06T00:00:00.000Z,UCA0Mt9TFQKBrmoTEDZzhe0w,,,18.38888888888889,0,18,,,1.03,438.74,6.5524173027989825,137.60076335877864,1474,0.42740841248303935,0.0
BUBA,@buba_melon,Melon Playground,"['Tutorials', 'Gaming']",Casual game,0.949999988079071,4100,26396.529411764706,897482,34,,US,en,True,,True,2022-06-21T17:29:03Z,2026-08-03T00:00:00.000Z,UCSzBqV5TG9oNiAQJgD-w2rg,504,227.66666666666666,17.8,1,5,,,310,244.21,6.438177905308465,218.8980487804878,1508,0.6763925729442971,0.0
StormBlox,@stormblox-yt,ROBLOX Gaming,"['ROBLOX Gameplay', 'ROBLOX Challenges', 'ROBLOX Trolling']",Action game,0.8999999761581421,299000,1923882.8461538462,150062862,78,1060.95,US,en,True,short,False,2024-08-25T14:07:16Z,2026-08-05T00:00:00.000Z,UCWunZJPqd3_FpSPDXkyE-rg,878,707.6666666666666,60,0,4,33558,11399235,7.55,8.25,6.434390789812195,501.8824816053512,713,3.281907433380084,323.2723717948718
CAT ROCK 100K,@catrock100k,Cats,"['Storytelling Clips', 'Animal Fables']",Religion,0.8999999761581421,48400,307294.21875,9833415,32,,GB,"bn, en",True,,True,2026-02-06T06:35:53Z,2026-07-22T00:00:00.000Z,UCBEQ7hD9zXZCy0okJKX9DdQ,65,97.66666666666667,57.333333333333336,1,27,,,300,-71.45,6.349054106404958,203.16973140495867,183,5.245901639344263,0.0
Asrar Game,@asrargame,Gaming,"['Game Secrets & Easter Eggs', 'Video Game Comparisons', 'Game Guides & Walkthroughs']",Role-playing video game,0.949999988079071,5990,37774.915384615386,4910739,130,24.56,GB,"en, fa",True,short,True,2022-06-18T01:39:46Z,2026-08-06T00:00:00.000Z,UCxugtFTttZswuntKa4CUKMg,637,779.25,37,1,15,553,854421,24.53,21.08,6.306329780403236,819.8228714524207,1512,2.5793650793650795,9.521723076923076
Pezlex,@pezlex-ai,Digital Animation,"['Roblox Animation', ""Garry's Mod Animation"", 'Short-Form Content']",Entertainment,0.8999999761581421,8970,56477,7172579,127,2927.1,US,en,True,,True,2020-06-25T08:47:06Z,2026-08-05T00:00:00.000Z,UCzBZ41XYiprMFEXWaRBePKQ,92,127.07142857142857,25.804878048780488,0,41,,,464.15,248.59,6.2962095875139354,799.6186176142697,2235,1.7046979865771812,1717.0783464566928
RealMysteryBot,@realmysterybot,Viral Compilations,"['Amazing Moments', 'Acts of Kindness', 'Skill Showcase']",Lifestyle (sociology),0.949999988079071,11900,74861.65909090909,3293913,44,47.83,US,en,True,,True,2025-07-18T10:47:33Z,2026-08-05T00:00:00.000Z,UC1Bt85_OPAt-WYGGMc6cW2Q,,,58.76190476190476,0,21,,,377.91,456.85,6.290895721925134,276.7994117647059,386,3.419689119170984,13.986651515151516
Teater Gelembung,@teatergelembung,Digital Drama Series,"['Romance Drama', 'Melodrama', 'Short Form Drama']",Film,0.949999988079071,4030,25085.255319148935,1179007,47,,US,id,True,,False,2026-02-02T07:26:09Z,2026-08-04T00:00:00.000Z,UCbwh4-zIlRNC9GIGXLAbyqw,5258,6145.969696969697,12.666666666666666,19,9,,,327.6,329.97,6.224629111451349,292.5575682382134,187,7.540106951871658,0.0
Mr. Negative,@mr.negat1ve,Football,"['Football Highlights', 'Premier League Football', 'Goal Compilations']",Sport,1,12000,74583.73469387754,3654603,49,2243.23,GB,en,True,long,True,2023-02-10T05:53:22Z,2026-07-22T00:00:00.000Z,UChcVoaaK_MVY8KSutCEin6g,478.42857142857144,954.74,,7,0,2659875,0,39.21,267.4,6.2153112244897954,304.55025,1275,1.1529411764705881,1945.6586734693878
Knowing Noah,@knowingnoahyt,Physiognomy,"['Biological Traits', 'Evolutionary Biology', 'Anthropometry']",Knowledge,0.8999999761581421,12000,73548.92592592593,3971642,54,1222.86,CA,en,True,long,False,2025-10-16T20:41:19Z,2026-08-05T00:00:00.000Z,UCo4ZBh3HxpeXOh4cCQ86aPw,781.625,824.2037037037037,,8,0,225759,0,6.19,6.03,6.129077160493828,330.97016666666667,295,5.491525423728813,222.6812962962963
Авто выбор 👑,@avto_vybor,Animated Comedy & Comparison,"['Luxury Lifestyle Comparisons', 'Automotive Culture', 'Digital Animation']",Lifestyle (sociology),0.8500000238418579,4340,26494.428571428572,370922,14,,US,ru,True,,True,2024-08-26T16:34:04Z,2026-07-18T00:00:00.000Z,UCLQr8jf7MYETyNmGgb9DqGA,349,349,62.625,1,8,,,359.75,150.41,6.104707044107966,85.46589861751153,711,0.5907172995780591,0.0
ִ 𝗆𝗈𝗍𝗁 ♡ 𝗺𝗶𝘇𝘂𝗸𝗶'𝘀 𝘄𝗶𝗳𝗲,@mothpuppyy,Commentary,"['Project Sekai', 'Rant', 'ASMR', 'Social Commentary']",Entertainment,0.949999988079071,5450,33111.70212765958,1556250,47,86.94,US,en,True,,False,2024-11-17T00:28:52Z,2026-08-02T00:00:00.000Z,UCJ7_HzgFMjiHluqIw0ys5fg,66.5,66.5,28.21276595744681,0,47,,,309.76,128.23,6.075541674799922,285.55045871559633,629,2.2416534181240064,38.78387234042553
Anatolian Army,@virgoreacts,Reaction Videos,"['Khaby Lame Content', 'Relationship Commentary']",Humour,0.8999999761581421,206000,1238167.189189189,45812186,37,11.95,US,en,True,,True,2022-05-03T19:25:12Z,2026-08-01T00:00:00.000Z,UCSvKbu0hCHAi5UPZbZyjitg,248,260,78,0,3,,,-0.48,135.74,6.01052033586985,222.38925242718446,1557,0.7129094412331407,16.762297297297295
ClipCinematic,@clipcinematic-m7l,WNBA Commentary & News,"['WNBA Basketball News', 'Caitlin Clark Updates', 'WNBA Player Rivalries', 'Animal Rescue Stories']",Sport,0.8999999761581421,79300,475133.2291666667,22806395,48,,US,"en, es",True,,True,2024-12-10T06:13:16Z,2026-08-06T00:00:00.000Z,UC3Zqp7MwZx7OIU8XupkxV-g,,,59.6,0,20,,,10.75,263.56,5.9915917927700715,287.5964060529634,606,2.376237623762376,0.0
LX  RAHUL  91,@rahul_offical_2.0,Gaming,"['Comedy Sketches', 'Humor']",Film,0.8999999761581421,100000,597210.0857142857,41804706,70,0.28,IN,"hi, en",True,,False,2024-09-28T04:26:47Z,2026-07-21T00:00:00.000Z,UCMIH7QywHjFvsfKOKDI4gQA,1043,930.1428571428571,28.77777777777778,0,27,,,0,0.18,5.972100857142857,418.04706,679,3.0927835051546393,0.09053333333333334
TwinsPlay,@twinsplay_8,Gaming,"['Geometry Dash', 'Gorilla Tag', 'Gaming Tutorials']",Entertainment,0.8999999761581421,5980,35396.055555555555,3822774,108,0.29,US,en,True,short,False,2024-10-23T20:56:12Z,2026-08-02T00:00:00.000Z,UCN6FTJOuVBBpdhJPD-b-ybg,220,231.66666666666666,11,0,2,62,2532,-0.33,0.07,5.919072835377183,639.2598662207358,653,4.961715160796325,0.05844753086419753
DearSoul Deama,@dearsouleama,Drama Series,"['Short-form Drama', 'Romantic Drama', 'Melodrama']",Film,1,180000,1059228.009090909,116515081,110,2727.71,US,"en, es",True,,True,2015-05-19T09:10:51Z,2026-08-06T00:00:00.000Z,UCu7t9-REgDlKn76HykwsOIw,10460,3843.391304347826,51.6551724137931,0,29,,,51.26,77.3,5.884600050505051,647.3060055555555,4099,0.8050744083922908,3388.1464515151515
The Raining Bedroom ,@theraining.bedroom,Relaxation & Ambient Soundscapes,"['Talking Parrot Videos', 'Rainfall Audio', 'ASMR']",Pet,0.6499999761581421,6000,35220.338983050846,2078000,59,2770.72,US,"hi, en",True,,True,2025-10-08T15:42:07Z,2026-07-29T00:00:00.000Z,UCcyGBYW2MqSkn9HW39Z_JLA,1037,1502.9444444444443,,6,0,,,328.57,429.9,5.870056497175141,346.3333333333333,303,5.841584158415841,474.3096949152542
Police Boss,@police-boss,Law Enforcement,"['Police Incidents', 'Public Safety', 'Crime & Justice']",Entertainment,1,100000,580977.8368421053,110385789,190,2,US,en,True,,False,2024-09-01T19:35:44Z,2026-07-30T00:00:00.000Z,UCTeSaPBj4IW-C15x7NJoDXg,624.5,650.3333333333334,54.5,0,2,,,0,0.02,5.809778368421052,1103.85789,705,8.085106382978724,0.24736842105263157
Ruby Funny,@rubyfunny4837,Social Experiments & Pranks,"['Public Pranks', 'Human Interest Stories', 'Kindness & Altruism']",Entertainment,0.8500000238418579,3720,21575.1935483871,668831,31,,US,en,True,,True,2019-12-28T23:57:25Z,2026-07-22T00:00:00.000Z,UC86LfxWjcW19xQUwADXdkIQ,,,44.92307692307692,0,26,,,462.78,86.91,5.799783211932016,179.79327956989246,2414,0.3852526926263463,0.0
EpicFailDave13,@epicfaildave,Comedy,"['Skits & Relatable Humor', 'Viral & Prank Content']",Humour,0.8999999761581421,13000,75060.45,3002418,40,17.7,US,"en, es",True,,True,2020-04-03T12:42:17Z,2026-08-03T00:00:00.000Z,UCK987LbvN9Faz0jyuU9Wvig,,,54.833333333333336,0,6,,,6.56,363.47,5.773880769230769,230.95523076923078,2318,0.5176876617773943,34.19049999999999
Over76,@manuelareyguzman9299,Ice Hockey Short-form Content,"['Funny Hockey Moments', 'NHL Highlights', 'Hockey Goalie Clips']",Ice hockey,0.949999988079071,36900,211291.51127819548,28101771,133,32.75,US,en,True,,True,2014-08-28T03:44:52Z,2026-08-06T00:00:00.000Z,UCotvDSoE3_cc5Lrt-9iWeQA,,,46.333333333333336,0,30,,,438.69,60.02,5.7260572162112595,761.5656097560976,4363,0.9145083658033463,35.81159147869674
Flash Discover,@flashdiscover-1,Curiosity & Facts,"['Viral Content', 'General Knowledge']",Film,0.8999999761581421,180000,1004649.1666666666,24111580,24,,US,en,True,,False,2015-04-19T17:53:12Z,2026-07-16T00:00:00.000Z,UCp7ncguBZsLdzEpl3cUVzCQ,,,59,0,1,,,-0.55,-0.56,5.581384259259259,133.95322222222222,4128,0.1744186046511628,0.0
AHM7Dx,@ahm7dx.ae7,Video Editing,"['Music Remixing', 'Football Edits']",Association football,0.699999988079071,4390,24343.428571428572,170404,7,,US,en,True,,True,2025-04-24T16:08:03Z,2026-08-02T00:00:00.000Z,UCetSpd1puo-_jkKK9nuxfbg,,320,27.5,0,4,,,6.04,481.13,5.545200130165962,38.81640091116173,470,0.4468085106382979,0.0
Tona World / ቶና ወርልድ,@tonaworld,Film,"['Ethiopian Films', 'Film Production', 'Entertainment']",Film,0.949999988079071,25000,138003.46153846153,1794045,13,,US,"am, en",True,,True,2021-09-08T10:22:23Z,2026-07-13T00:00:00.000Z,UCwHlNcF2AHYNzyf3jzuQLCg,4761,4763.333333333333,,2,0,,,0.4,73.05,5.520138461538461,71.7618,1795,0.21727019498607242,0.0
WWRANK,@wwrank,Anime Content,"['Jujutsu Kaisen', 'Anime Edits', 'Ranking Videos']",Film,1,12000,65624.61016949153,3871852,59,22.8,US,en,True,,True,2021-11-24T13:02:37Z,2026-08-04T00:00:00.000Z,UCGkn0ftAKb9s4G1TkLvHREg,309,381.25,42.22222222222222,1,27,,,70.21,213.37,5.468717514124294,322.65433333333334,1718,1.030267753201397,22.13016949152542
coconut,@real_coconut1,Minecraft,['Minecraft Gameplay'],Action-adventure game,0.949999988079071,23900,130474.4255319149,6132298,47,,US,en,True,,False,2025-04-24T08:55:02Z,2026-07-26T00:00:00.000Z,UCH6UJ9NzffcjcPtc7G4GFWQ,364.5,736.25,17.666666666666668,2,3,,,189.81,389.85,5.45918098459895,256.5815062761506,471,2.993630573248408,0.0
DorkyDuck77,@michelrien3250,Comedy,"['Comedy Skits', 'Social Experiments']",Sport,0.8999999761581421,14100,76808.72131147541,4685332,61,37.41,US,"en, hi",True,,True,2018-02-26T10:23:51Z,2026-08-06T00:00:00.000Z,UCaZd84-mHc4AMjSuI7fYO8Q,,,55.642857142857146,0,14,,,30.56,382.53,5.447427043367051,332.29304964539006,3085,0.5931928687196111,63.065491803278675
KivaPrime,@kivaprimeyt,Sports,"['Viral Compilations', 'Challenge Videos']",Lifestyle (sociology),0.949999988079071,224000,1216495.5918367347,59608284,49,757.57,US,en,True,,True,2018-01-15T07:26:07Z,2026-08-06T00:00:00.000Z,UCJSe8efdXNyET-LTxrRMUJQ,,,36.75,0,28,,,180,261.04,5.43078389212828,266.1084107142857,3127,0.4700991365526063,1515.14
GXH Film,@charlottegong-k2b,Inspirational & Emotional Storytelling,"['Heartwarming Dramas', 'Kindness & Courage Narratives', 'AI-Generated Stories']",Lifestyle (sociology),0.8999999761581421,66900,362449.6989247312,33707822,93,624.72,HK,"en, zh",True,,True,2025-04-05T13:22:00Z,2026-08-06T00:00:00.000Z,UC0nmYzyfKqWwKoRh2X05hiA,,,41.88,0,25,,,346,204.1,5.41778324252214,503.85384155455904,490,5.6938775510204085,109.71784946236559
Soultone Channel,@soultonechannel,Afrosoul Music,"['AI Music Covers', 'Cinematic Ambient Music', 'Chill Afrobeat']",Soul music,1,5990,32420.214285714286,1815532,56,282.26,GB,en,True,,True,2021-05-31T00:55:21Z,2026-08-06T00:00:00.000Z,UCpb8tx6MEknzzS4Y79sZzCw,591.5454545454545,334.43333333333334,,11,0,,,5.09,13,5.4123896971142385,303.0938230383973,1895,0.8865435356200528,318.3825595238095
Yahyo Play ,@yahyo_play,Short-Form Entertainment,"['Memes', 'Football']",Role-playing video game,0.8999999761581421,3850,20738.14457831325,1721266,83,,US,"en, uz",True,,False,2025-03-11T11:08:53Z,2026-07-28T00:00:00.000Z,UCar4COS7VFqPB4kdBxJBcmw,,136,19.636363636363637,0,11,,,452,155.17,5.386531059302143,447.08207792207793,515,4.834951456310679,0.0
小辰辰影视,@小辰辰影视,Film & TV Recaps,"['Movie Summaries', 'Crime & Thriller Films', 'East Asian Cinema']",Film,0.949999988079071,6000,31956,5815992,182,169.25,US,zh,True,,False,2024-06-23T13:46:09Z,2026-08-05T00:00:00.000Z,UC1hhy4uTUFVwfdLp4BqBxOg,866.5,993.8581560283687,,14,0,,,2.56,3.84,5.326,969.332,776,7.036082474226804,24.054578754578756
Emily Cute Brookhaven 💖,@emilycutebrookhaven,Roblox Gaming,"['Roblox Roleplay', 'Roblox Brookhaven', 'Short-form Content']",Action game,0.949999988079071,28400,149577.36111111112,10769570,72,701.35,US,en,True,,True,2010-08-08T02:35:17Z,2026-08-05T00:00:00.000Z,UCex7EqpMxL6iop7Zde_lUdA,67,4177,35.125,0,16,,,231.39,403.81,5.266808489827857,379.21021126760564,5844,0.36960985626283366,1402.7
Naruto Edits,@narutoedits-1205,Football Edits,"['Football Player Tributes', 'Football Match Highlights', 'Football Skill Montages', 'Football Legends', 'Football Transfer Rumors']",Association football,0.949999988079071,5980,31218.830508474577,1841911,59,12.77,GB,en,True,,False,2022-07-02T17:40:10Z,2026-08-04T00:00:00.000Z,UCq2jtpwpi5-gxZbFfC_SMgA,,479,28.5,0,8,,,4.55,6.05,5.220540218808457,308.011872909699,1497,1.182364729458918,10.800389830508474
Xploshi Plus,@xploshi_plus,YouTube Poop,"['Parody Content', 'Meme Culture', 'Fan Animation']",Music,0.8999999761581421,49900,260315.61538461538,13536412,52,503.03,GB,en,True,long,False,2021-12-26T19:06:45Z,2026-07-29T00:00:00.000Z,UCTT_O2tbCwSqy35m9Nk8wXg,132,138,,2,0,367443,7848,3.74,2.85,5.216745799290889,271.27078156312626,1685,0.9258160237388724,543.336891025641
PixieDream Tales Hindi,@pixiedreamtaleshindi,Animated Fairytales,"['Classic Fairytales', '3D Animation', 'Folklore Storytelling']",Lifestyle (sociology),0.9800000190734864,25000,129592.41666666667,10885763,84,465.31,CA,"hi, ur, en",True,,False,2025-12-25T18:43:18Z,2026-07-25T00:00:00.000Z,UCeto4ps9YFjJLscZosdtCbw,1158,976.8181818181819,31.357142857142858,2,14,,,1.21,5.04,5.183696666666667,435.43052,225,11.2,41.54553571428572
Free Fire TV,@freefiregunshoptv,Military & Defense,"['Special Operations & Tactics', 'Military Technology & Hardware', 'Self-Defense']",Lifestyle (sociology),0.949999988079071,25000,129547.19339622642,27464005,212,4.15,US,"es, en",True,short,False,2024-07-07T22:20:41Z,2026-07-27T00:00:00.000Z,UCRWJvFgl1IdQ3kz4W6qC7eQ,,,29.2,0,5,44,38926,0,0.14,5.181887735849057,1098.5602,761,8.35742444152431,0.49656446540880506
Beyond Afterlife,@beyondafterlife,Movie Recaps,"['Movie Plot Summaries', 'Sci-Fi Thriller Recaps', 'Action Thriller Recaps']",Entertainment,1,12000,62087.52830188679,3290639,53,111.97,US,en,True,long,False,2022-09-18T12:03:22Z,2026-08-05T00:00:00.000Z,UCInDZ3Zpxhk0BpfSXlOL_WQ,928,887.1818181818181,66.2,2,5,47510,0,-0.83,1.46,5.1739606918239,274.2199166666667,1420,1.1197183098591548,99.99836477987422
PaPa Paper,@yuuyupaper,Paper Crafts,"['Paper Dolls', 'K-pop & Fantasy Themes', 'ASMR Storytelling']",Lifestyle (sociology),1,25000,129122.15,7747329,60,10076.26,US,en,True,long,True,2025-11-09T09:52:57Z,2026-08-06T00:00:00.000Z,UCs7AxMIkACXcvEOlY4uqwZg,1833.764705882353,1342.8539325842696,,17,0,2226538,0,8.23,40.33,5.164886,309.89316,272,6.61764705882353,1522.6348444444443
ELobi Play,@elobiplay,Mobile Gaming,"['Talking Tom Games', 'Mobile Game Gameplay', 'Endless Runner Games']",Video game culture,0.949999988079071,13600,69941.35205992509,18674341,267,725.7,US,en,True,,True,2018-09-27T01:10:20Z,2026-08-06T00:00:00.000Z,UC765PksbQ72_86RKx1Ty9aw,677.8,485.45454545454544,15.6,5,30,,,385.71,214.25,5.1427464749944924,1373.1133088235295,2872,2.7889972144846795,260.2010486891386
Funny Scene Remake,@funnysceneremake666,Prank Skits,"['Comedy Skits', 'Family Pranks']",Film,0.8999999761581421,75200,386153.801980198,39001534,101,276.92,US,es,True,,True,2025-09-28T07:59:15Z,2026-08-06T00:00:00.000Z,UCx2SwduxktunTEW1Tk5xP8Q,,,33.23076923076923,0,26,,,334.68,235.41,5.1350239625026335,518.637420212766,314,9.64968152866242,28.697320132013203
VokeBlox,@vokeblox,Roblox Gaming,"['Roblox Game Exploration', 'Roblox Challenges & Experiments']",Role-playing video game,0.949999988079071,5930,30379.615384615383,789870,26,52.57,US,en,True,,True,2021-01-26T17:40:30Z,2026-08-01T00:00:00.000Z,UCa68AChoAmM6i2RCTAy4gIQ,,646.9230769230769,17.095238095238095,0,21,,,11.89,495.24,5.123038007523673,133.19898819561553,2019,0.3863298662704309,105.14
Alya Smile,@alyasmile-v8y,Short-Form Comedy,"['Skits', 'POV Narratives', 'Storytime']",Pet,0.8999999761581421,24600,124846,1123614,9,,US,en,True,,True,2024-11-18T06:19:28Z,2026-08-05T00:00:00.000Z,UC38s-8lc_ui7F8yUQrajuDw,15727,15727,41.84,1,25,,,10.31,329.37,5.075040650406504,45.67536585365853,628,0.4299363057324841,0.0
Bux tank Music,@buxtank,Electronic Music Curations,"['Nightcore Mixes', 'Study & Focus Music', 'Pop Culture Edits']",Electronic music,0.75,5210,26435.5,1374646,52,31.73,US,"en, vi",True,,True,2012-01-12T15:02:22Z,2026-08-04T00:00:00.000Z,UCtUdkhzlnJhfoy7KAAiwa-g,2028.3,2400,27.5,20,10,,,297.71,221.25,5.073992322456814,263.84760076775433,5322,0.29312288613303267,63.46
BD Rita,@bdrita,Lifestyle Vlogging,"['Cooking', 'Travel', 'Homemaking']",Music,0.8999999761581421,12000,60422.8064516129,1873107,31,6.94,US,en,True,long,False,2020-05-01T10:12:15Z,2026-07-29T00:00:00.000Z,UC0BJb7B7OJY5-hm-WkWeY4Q,,,16,0,8,7183,0,0,0.38,5.035233870967742,156.09225,2290,0.40611353711790393,13.88
Dora.,@чужаевбулат,Pet Entertainment,"['Cat Care & Behavior', 'Funny Animal Videos', 'Football Highlights']",Entertainment,0.8500000238418579,4260,21219.272727272728,933648,44,,US,en,True,,True,2018-06-22T10:11:43Z,2026-08-05T00:00:00.000Z,UCbIRDP_4wyTE6sgDqt9M4-A,,,13.25,0,28,,,301.89,325.46,4.981049935979514,219.1661971830986,2969,0.44459413944088916,0.0
Superasker,@superasker,Minecraft Animation,"['Minecraft Shorts', 'Minecraft Memes']",Role-playing video game,1,209000,1034092.1923076923,53772794,52,1972.92,US,en,True,short,True,2024-09-16T16:36:03Z,2026-07-19T00:00:00.000Z,UCdnd3H_kxE2GFekVsJxlkHA,,,62,0,1,0,24153410,55.97,81.55,4.94780953257269,257.2860956937799,690,2.260869565217391,872.6376923076924
🔱ZZORTT🔱,@zzortt_zzortt,Mobile Gaming,"['Brawl Stars Gameplay', 'Roblox Gameplay']",Action-adventure game,0.8500000238418579,100000,493652.5167785235,73554225,149,176.78,US,"pt, en",True,,False,2018-11-25T04:27:26Z,2026-08-06T00:00:00.000Z,UCXx-IK4qCT-96Xc4g8DiT4A,530,505.5,47.705882352941174,1,17,,,3.41,8.88,4.936525167785235,735.54225,2813,1.5890508354070387,111.24880089485458
