channelTitle,handle,niche,subNiches,mainCategory,nicheConfidence,subscriberCount,avgViews,viewCount,videoCount,estimatedEarnings,country,languages,isFaceless,channelType,breakoutChannel,publishedAt,lastVideoPublished,channelId,longAvgDuration30d,longAvgDuration1y,shortAvgDuration30d,longVideoCount30d,shortVideoCount30d,longViewCount30d,shortViewCount30d,subsGrowth30d,viewsGrowth30d,_per_video,_lifetime,_age_days,_vids_per_mo,_usd_per_video
Sameer Warsi7,@sameerwarsi952,Music,"['Emotional Music', 'Devotional Music']",Music,0.800000011920929,6000,41440.12328767123,3025129,73,,,"ur, en",,,False,2020-12-20T17:06:57Z,2026-07-28T00:00:00.000Z,UCHE6rOKfg6HFsGHdCUBkWiQ,,72,38.5,0,2,,,-0.33,0.02,6.906687214611872,504.1881666666667,2056,1.0651750972762646,0.0
Gazi animator (ガジ・アニメーター),@gazi-animator,Digital Animation,"['Roblox Animation', 'Creative Coding', 'Digital Art']",Film,0.8999999761581421,3000,20709.591549295776,1470381,71,,,id,,short,False,2025-03-01T10:50:59Z,2026-07-20T00:00:00.000Z,UChD7wT--zRHF3eiwNDfU3vA,105,236.2,28,1,0,9,1825,-0.33,0.12,6.903197183098592,490.127,525,4.057142857142857,0.0
Trollonze ,@trollonze,Christian Inspirational Content,['Faith-Based Media'],Society,0.949999988079071,235000,1602790.5208333333,76933945,48,30.21,IN,en,,short,True,2025-04-21T10:47:31Z,2026-08-06T00:00:00.000Z,UCyqpMGiNRAnWKtMRg2AUkcA,,114,23.066666666666666,0,15,0,0,2.17,465.22,6.820385195035461,327.3784893617021,474,3.0379746835443036,9.944125000000001
zusworx,@zussworx,Animated Series Commentary,"['The Amazing Digital Circus Analysis', 'Web Series Theories']",Video game culture,0.949999988079071,25500,173098.73015873015,10905220,63,158.24,PH,en,,,True,2022-12-05T11:19:53Z,2026-08-06T00:00:00.000Z,UCQVihlhXjtqij6N7qj0rarg,,,25.72222222222222,0,36,,,500,260.34,6.78818549642079,427.6556862745098,1342,1.4083457526080476,112.3587724867725
りじゅ。,@rijjyu,Fandom Content,"['Digital Art', 'Japanese Idol Fandom']",Lifestyle (sociology),0.8999999761581421,3000,20309.80981595092,3310499,163,,,ja,,short,False,2023-03-31T11:03:02Z,2026-07-31T00:00:00.000Z,UChBidHe_pzpd6fn4lg4bohg,87,542.6666666666666,19,0,4,237,95761,1.69,2.99,6.769936605316974,1103.4996666666666,1226,3.9885807504078303,0.0
Evil Heavy,@evilheavy,Fan Animation,"[""Garry's Mod"", 'Source Filmmaker', 'Fan-made Content']",Video game culture,0.8999999761581421,3000,20292.422764227642,2495968,123,,,en,,,True,2024-02-11T05:37:19Z,2026-07-15T00:00:00.000Z,UCvgL4zmo13JiLq-hQtMog8w,223,182.26666666666668,17.5,0,2,,,14.5,20.54,6.764140921409214,831.9893333333333,909,4.0594059405940595,0.0
Syn Speaks,@synspeaksyt,Pop Culture Commentary,"['Horror Movies', 'Social Commentary', 'Film Analysis']",Entertainment,0.8500000238418579,3150,20851,104255,5,,US,en,False,,True,2026-01-25T00:30:16Z,2026-07-25T00:00:00.000Z,UChh6H56bkH6g4knr9tQZKBQ,698.3333333333334,832.2,,3,0,,,152,495.78,6.619365079365079,33.096825396825395,195,0.7692307692307693,0.0
ASMR BD,@asmrbdyt,ASMR Cooking,"['South Asian Cuisine', 'Food Preparation']",Food,0.8999999761581421,12000,78278.69135802469,19021722,243,11.7,,en,,short,False,2025-01-14T20:41:44Z,2026-08-05T00:00:00.000Z,UCjE55OdbBQX2HbfXimSUsdA,,,17.7,0,10,4,210270,0.84,1.12,6.523224279835391,1585.1435,570,12.789473684210526,0.9148148148148149
Quided By Noor ,@mahamkhan-x9z,Islam,"['Quran Recitation', 'Islamic Spirituality']",Society,1,50000,316932.0481927711,26305360,83,0.03,US,en,,,False,2026-01-24T11:10:48Z,2026-07-10T00:00:00.000Z,UCLGJltyNtd06YHcJ78Jq7MQ,,,22,0,1,,,-0.6,0,6.338640963855422,526.1072,196,12.704081632653061,0.00236144578313253
Egyptian Editor,@thategyptianeditor,Mapping,"['Geopolitical Mapping', 'Countryball Animations', 'Historical Mapping', 'Geography Edits']",Knowledge,0.949999988079071,12000,75493.05172413793,8757194,116,45.28,,"en, ar",,short,True,2020-05-29T01:19:11Z,2026-07-31T00:00:00.000Z,UCmuMSZfD9I4zpLdDeXyTGOg,,209,17.4,0,5,180,1771884,12.15,25.37,6.291087643678161,729.7661666666667,2262,1.5384615384615383,29.432000000000002
SHOの朗読チャンネル,@shoの朗読チャンネル,Storytelling,"['Human Drama', 'Social Commentary', 'Short Stories', 'Narrative Audio']",Lifestyle (sociology),0.8999999761581421,81800,513519.43333333335,15405583,30,643.57,JP,ja,,short,True,2020-02-24T17:07:45Z,2026-08-05T00:00:00.000Z,UCbakfKzrmLrWJtPbJNgeZSQ,84,183.75,152.66666666666666,1,21,0,0,24.13,482.84,6.277743683781582,188.33231051344742,2356,0.38200339558573854,1287.14
IShowSkill2,@ishowskill2-g,Football Entertainment,"['Football Songs', 'Football Fan Edits', 'World Cup']",Sports game,0.8999999761581421,28100,174330.8670886076,27544277,158,5623.29,,en,,,True,2024-05-07T22:33:50Z,2026-08-06T00:00:00.000Z,UCBNpXyv8gHXqVequlZuvQgg,65,115.83333333333333,23.526315789473685,2,114,,,126.61,481.3,6.203945447993153,980.2233807829182,822,5.766423357664234,975.1781392405063
AapkiRashiku,@aapkirashiku_,Family Comedy Skits,"['Child Humor', 'Comedy Sketches']",Lifestyle (sociology),0.949999988079071,9370,57958.77333333333,13040724,225,,,hi,,,True,2022-01-03T16:32:25Z,2026-08-05T00:00:00.000Z,UCRV_H3iDacXT57atyXre_zA,71,71,12.712962962962964,1,108,,,114.91,495.74,6.185568125222341,1391.7528281750267,1677,4.025044722719142,0.0
Dai Duong Tran,@daiduongtran2567,Pop Culture Analysis,"['Anime & Manga Theories', 'Rick and Morty Theories', 'Animation Analysis']",Entertainment,0.8999999761581421,8380,51724.64705882353,8793190,170,111.07,,"es, en",,,True,2017-03-18T14:20:29Z,2026-08-06T00:00:00.000Z,UC-Vd96itiZJBHsYdT1yJmAQ,73,76.33333333333333,80.05333333333333,0,75,,,205.84,491.97,6.1723922504562685,1049.3066825775657,3430,1.4868804664723032,74.70001960784313
Pintu Lal Yadav entertainment,@pintuyadaventertainment-p9p,Bhojpuri Music,"['Bhojpuri Folk Songs', 'Bhojpuri Devotional Songs']",Music,0.949999988079071,4420,27030.805555555555,2919327,108,,,hi,,,True,2024-06-27T18:24:25Z,2026-08-01T00:00:00.000Z,UCUKfrefOWKmg0Q0uLewN7Ww,171,171,36.5,0,4,,,215.71,498.81,6.11556686777275,660.481221719457,771,4.202334630350195,0.0
 𝗖𝗵𝗲𝗿𝗶𝗶 ٭ ,@cherii_cake,K-Pop Fandom Content,"['K-Pop Edits', 'K-Pop Group Fandom']",Music,0.949999988079071,6000,36688.72839506173,2971787,81,0.74,,pt,,short,False,2024-06-06T11:42:37Z,2026-08-03T00:00:00.000Z,UCbJrpXFgRDsTmroQEIsmTtA,,,41.5,0,2,0,43443,0.84,1.48,6.114788065843621,495.29783333333336,793,3.064312736443884,0.2414897119341564
Living between places ,@livingbetweenplaces2025,Expat Life,"['International Relocation', 'Cultural Adjustment', 'Family Abroad']",Lifestyle (sociology),0.949999988079071,6000,36568.72,914218,25,42.59,US,en,False,,False,2021-02-13T01:28:48Z,2026-07-20T00:00:00.000Z,UCZ7Xdahb0ML3TbEOZ5O9AeA,380,414.53846153846155,,1,0,,,0.84,1.22,6.094786666666667,152.36966666666666,2002,0.3746253746253746,85.18
【2ch ショート】春の蒲公英,@2ch.naresomerenai,Japanese Internet Forums Storytelling,"['Japanese Relationship Drama', 'Cathartic Life Stories', '2channel Culture']",Entertainment,0.949999988079071,8840,53409.38983050847,3151154,59,96.99,JP,ja,,,True,2024-07-30T12:40:28Z,2026-08-05T00:00:00.000Z,UCcLJbrF1J0ofEpmz8DFMJ-g,555,126.16666666666667,99.1923076923077,1,26,,,497.3,229.43,6.041786179921773,356.4653846153846,739,2.395128552097429,40.494694915254236
MV CINEMATIC....0007,@mayurcinematic...0007,Cinematography,"['Event Videography', 'Wedding Films', 'Festival Highlights', 'Automotive Videography']",Lifestyle (sociology),0.949999988079071,3740,22182,1020372,46,,,"hi, mr, en",,,False,2022-01-27T17:15:38Z,2026-08-04T00:00:00.000Z,UCY9WyKS8RRp8MVA7SBkD4PA,,,14.5,0,20,,,207.93,492.69,5.931016042780748,272.8267379679144,1653,0.8348457350272233,0.0
School_Life_09,@school_life0_9,Comedy,"['School Life Comedy', 'Student Skits', 'Relatable Content']",Film,0.949999988079071,32500,192633.08536585365,15795913,82,31.99,IN,"hi, en",,,True,2024-05-02T07:07:05Z,2026-08-06T00:00:00.000Z,UCbykC6dM2QtHD7H2wLHCEiA,,,25.24137931034483,0,29,,,453.66,49.77,5.927171857410881,486.0280923076923,828,2.971014492753623,10.767365853658536
The Raining Bedroom ,@theraining.bedroom,Relaxation & Ambient Soundscapes,"['Talking Parrot Videos', 'Rainfall Audio', 'ASMR']",Pet,0.6499999761581421,6000,35220.338983050846,2078000,59,2770.72,US,"hi, en",True,,True,2025-10-08T15:42:07Z,2026-07-29T00:00:00.000Z,UCcyGBYW2MqSkn9HW39Z_JLA,1037,1502.9444444444443,,6,0,,,328.57,429.9,5.870056497175141,346.3333333333333,303,5.841584158415841,474.3096949152542
KNYRequiemX ,@knyrequiemx,Anime,"['Demon Slayer (Kimetsu no Yaiba)', 'Anime Edits']",Film,0.949999988079071,9970,57726,6638490,115,167.32,,en,,,True,2021-04-13T10:53:34Z,2026-08-05T00:00:00.000Z,UCS2_7AUIJ32VQyII_qI1z5Q,171,171,46.857142857142854,0,35,,,335.37,490.36,5.789969909729187,665.8465396188566,1943,1.7756047349459598,94.23268405797101
晴晴爱跳舞,@舞蹈生-晴晴,Personal Finance & Trading Commentary,"['Tesla Stock', 'Personal Lifestyle']",Lifestyle (sociology),0.75,6490,37167.04705882353,3159199,85,291.04,FR,"zh, en",,,True,2023-01-06T21:59:11Z,2026-08-05T00:00:00.000Z,UCWG7SH06zysP_flwB6C5MRA,,,15.307692307692308,0,13,,,360.28,497.82,5.726817728632286,486.77950693374424,1309,1.948051948051948,149.40053333333336
MỸ MỸ TV,@mymytvc,Gaming,"['Mobile Gaming', 'Hypercasual Gaming', 'Puzzle Games']",Entertainment,0.949999988079071,34200,192857.06358381503,66728544,346,1353.06,VN,vi,,,True,2022-07-11T15:07:02Z,2026-08-06T00:00:00.000Z,UCM2rXH_cyZddpqD9eif8-Sg,,,30.903846153846153,0,104,,,265.78,491.85,5.63909542642734,1951.1270175438597,1489,6.97112155809268,194.09502312138727
Tochanking 212,@tochanking212,Farming Machinery,"['Tractor Reviews & Stunts', 'Agricultural Equipment Operation']",Knowledge,0.949999988079071,12000,67577.85616438356,9866367,146,7.17,IN,hi,,short,False,2023-02-12T14:17:33Z,2026-07-26T00:00:00.000Z,UCk_Ezp72n4-ekLQXhowt1-A,,,12,0,2,20,141849,0,1.46,5.63148801369863,822.19725,1273,3.440691280439906,2.083883561643835
Mohamed zeyada ,@mohamed_zeyada_1,Wildlife Keeping,"['Falconry & Bird of Prey Training', 'Exotic Animal Care']",Pet,0.949999988079071,6000,33768.09302325582,4356084,129,25.32,,ar,,short,True,2024-01-31T16:27:40Z,2026-08-01T00:00:00.000Z,UCAhkIfV2mIc4F30LrWQaU1g,150,150,78.6,0,15,933,1956674,92.31,81.62,5.62801550387597,726.014,919,4.211099020674647,6.012682170542635
ChrisIA,@chrisiaa,Inspirational Religious Content,"['Christian Motivation', 'Acts of Kindness & Compassion', 'Spiritual Reflections']",Religion,0.8500000238418579,57000,319637.511627907,13744413,43,,DO,es,,,True,2024-02-08T02:54:26Z,2026-08-03T00:00:00.000Z,UCU4zSEqTIaiBTe_1qj8H6sw,126,126,157.25806451612902,0,31,,,458.82,326.12,5.6076756425948595,241.13005263157893,912,1.4144736842105263,0.0
Nkn Creation,@nkncreation-r6s,Food History & Facts,"['Indian Food Culture', 'Street Food', 'Cooking Secrets']",Lifestyle (sociology),0.949999988079071,126000,705279.1428571428,59243448,84,1727.47,,"hi, en",,,True,2025-10-24T02:56:18Z,2026-08-06T00:00:00.000Z,UC7gzhv_ukjUFa1M0zEPLm1A,,,55.733333333333334,0,30,,,379.09,422.55,5.597453514739229,470.1860952380952,288,8.75,197.42514285714287
K Kelly K,@k_kelly_k,Gaming,"['Food Challenges', 'Prank Videos', 'Short-Form Comedy']",Entertainment,0.949999988079071,6000,33485.99248120301,22268185,665,60.91,IN,hi,,short,True,2021-01-06T13:48:04Z,2026-08-02T00:00:00.000Z,UC7-DVPRH3xrNOpshn0GwOqw,,139,6.966666666666667,0,60,7,9914301,25.52,80.25,5.580998746867168,3711.3641666666667,2040,9.779411764705882,6.228390977443609
🕊LANA🕊,@naya-g7,Fan Edits,"['Influencer Content', 'Celebrity Mashups', 'Social Media Trends', 'Video Editing']",Music,0.949999988079071,100000,553321.101010101,54778789,99,6.03,SA,ar,,short,False,2024-09-24T22:42:43Z,2026-07-13T00:00:00.000Z,UCzP_edAwwJJQGYMR5YwPHbw,,,14,0,1,0,475320,0.2,0.88,5.53321101010101,547.78789,682,4.354838709677419,1.384666666666667
Ug Explainer,@ugexplainer,Movie Explanations,"['Film Summaries', 'Indian Cinema']",Film,0.8999999761581421,44300,241748.78181818183,39888549,165,199.15,,"hi, en",,short,True,2024-05-11T13:40:33Z,2026-08-05T00:00:00.000Z,UC0Ry7zo_prxxvp3q4H5OUeA,,159.33333333333334,101.92307692307692,0,26,10,33090201,235.61,486.74,5.457083111019906,900.4187133182844,819,6.043956043956044,32.950272727272726
חג׳בי ,@meir_hajby,Jewish Music,"['Jewish Wedding Music', 'Piano Interpretations of Torah Portions', 'Mizrahi/Israeli Pop']",Christian music,0.949999988079071,6000,32389.564885496184,4243033,131,20.41,IL,"he, en",,,False,2016-09-19T20:31:02Z,2026-07-31T00:00:00.000Z,UCReVX3n2P7pNCjToSNPb94A,185,213.2,84.33333333333333,0,3,,,0.84,4.03,5.3982608142493635,707.1721666666666,3609,1.088944305901912,18.742923664122138
erikiukas neziniukas,@erikiukasneziniukas2323,Military Family Life,"['Memes', 'Pranks', 'Viral Videos', 'Animals']",Pet,0.949999988079071,31700,170986.64705882352,14533865,85,385.62,US,en,,,True,2019-06-08T18:22:52Z,2026-08-06T00:00:00.000Z,UCGTQT2Cd8j6TgVqwUPP1vqQ,,,53.526315789473685,0,19,,,217,482.48,5.393900538133234,458.4815457413249,2617,0.9743981658387466,395.75197647058826
Abdul Haseeb Tayyab,@abdulhaseebtayyab,Vlogging,"['Student Vlogs', 'Addiction Recovery']",Lifestyle (sociology),0.8500000238418579,12000,64599.023952095806,10788037,167,47.26,,ur,,,False,2021-03-30T15:32:46Z,2026-08-06T00:00:00.000Z,UCQYxPQuPx0OifhbVUoGHVFg,181,236,35.666666666666664,1,12,,,3.45,7.92,5.383251996007984,899.0030833333333,1957,2.56004087889627,18.460642714570856
Anshu Reacts,@anshureactsyt-m9kh7,Humorous Viral Content & Reactions,"['Viral Internet Trends', 'Comedy Sketches', 'Gadget Demonstrations']",Technology,0.75,8090,43257.833333333336,2595470,60,76.9,,"hi, en",,,True,2025-05-11T06:58:00Z,2026-08-05T00:00:00.000Z,UCNvKudN0MRZt2Kn_9ev4fdQ,,,36.94285714285714,0,35,,,499.26,445.56,5.347074577667903,320.82447466007415,454,3.9647577092511015,19.39588888888889
MESAM,@mesamonyoutube,Cultural Travel,"['City Guides & Urban Exploration', 'Historical & Cultural Documentaries']",Society,0.8999999761581421,4690,24954.434782608696,573952,23,,PK,"en, ur",,long,True,2025-09-14T14:17:31Z,2026-07-31T00:00:00.000Z,UCuIv5pzh4Pt5oxN91DdAIow,773,807.9615384615385,,5,0,457196,0,491.42,391.58,5.320775006952814,122.3778251599147,328,2.1036585365853657,0.0
rina hefry,@rinarrrahmayani,Short-Form Comedy,['Interactive Content'],Film,0.8999999761581421,4390,22570.18446601942,4649458,206,,US,id,False,,False,2020-10-13T20:10:29Z,2026-08-06T00:00:00.000Z,UCoCMa_PwZXKum1Z5Hpeu8eA,,,6.981481481481482,0,108,,,484.42,151.32,5.14127208793153,1059.1020501138953,2124,2.9096045197740112,0.0
22X05,@22x05_official,Animation Parody,"['Fan Animation', 'Comedy', 'Short-form Entertainment']",Entertainment,0.8999999761581421,53300,273224.63636363635,21038297,77,136.27,UA,ru,,,True,2018-09-18T15:51:26Z,2026-08-03T00:00:00.000Z,UCKfp94YVXY_iaKMZPsniA-w,116,114.5,25.674418604651162,0,43,,,44.44,488.23,5.126165785434078,394.714765478424,2880,0.8020833333333334,169.89506493506494
VokeBlox,@vokeblox,Roblox Gaming,"['Roblox Game Exploration', 'Roblox Challenges & Experiments']",Role-playing video game,0.949999988079071,5930,30379.615384615383,789870,26,52.57,US,en,True,,True,2021-01-26T17:40:30Z,2026-08-01T00:00:00.000Z,UCa68AChoAmM6i2RCTAy4gIQ,,646.9230769230769,17.095238095238095,0,21,,,11.89,495.24,5.123038007523673,133.19898819561553,2019,0.3863298662704309,105.14
Aparna Media,@aparnamedia2.0,Drama,"['Bengali Drama', 'Family Drama', 'Social Drama']",Film,0.949999988079071,5100,25867.571428571428,181073,7,100.4,US,"bn, en",,long,True,2016-07-31T16:15:51Z,2026-08-01T00:00:00.000Z,UCujdmKqKvJiJCBwV3gFMlNA,2665,2735.4285714285716,,3,0,150655,0,120.78,495.28,5.072072829131653,35.50450980392157,3659,0.05739273025416781,200.8
Mun Sara en Corea,@munsaracorea,Expatriate Life & Culture,"['South Korean Culture', 'International Relationships', 'Personal Travel Vlogs']",Food,0.949999988079071,7260,36712.617021276594,3450986,94,146.97,,es,,,True,2013-08-20T20:51:50Z,2026-08-06T00:00:00.000Z,UCkgz4km54Jan7006z2UfCEg,,,59.291666666666664,0,24,,,500,355.4,5.056834300451322,475.3424242424242,4735,0.5955649419218585,246.77409574468086
TAMIM ON FIRE ,@tamim_on_fire0.1,Gaming,"['Free Fire Gameplay', 'Free Fire Highlights', 'Mobile Gaming']",Entertainment,0.8999999761581421,9710,48375.24137931035,4208646,87,16,BD,"bn, en",,,True,2025-12-16T04:11:47Z,2026-08-05T00:00:00.000Z,UChOSLlWBDFZ7XInLFvHMxWA,86,86,58.266666666666666,1,30,,,47.79,489.16,4.982002201782734,433.4341915550978,235,11.106382978723405,1.4406130268199233
Ram Kumar Lakha - Topic,,Devotional Music,"['Hindu Devotional Music', 'Haryanvi Devotional Music']",Music of Asia,0.949999988079071,25000,124192.75735294117,84451075,680,724.89,,hi,,long,False,2020-03-07T11:15:50Z,2026-08-02T00:00:00.000Z,UCe93nxYnot1t7DBUn4bV09A,343.3636363636364,330.25396825396825,,11,0,1363297,0,0,1.64,4.967710294117647,3378.043,2345,8.699360341151385,83.3268161764706
🔱ZZORTT🔱,@zzortt_zzortt,Mobile Gaming,"['Brawl Stars Gameplay', 'Roblox Gameplay']",Action-adventure game,0.8500000238418579,100000,493652.5167785235,73554225,149,176.78,US,"pt, en",True,,False,2018-11-25T04:27:26Z,2026-08-06T00:00:00.000Z,UCXx-IK4qCT-96Xc4g8DiT4A,530,505.5,47.705882352941174,1,17,,,3.41,8.88,4.936525167785235,735.54225,2813,1.5890508354070387,111.24880089485458
RankIt Daily,@rankitdaily16,Comedy Reaction Content,"['Challenge Videos', 'Toy Unboxing']",Humour,0.8999999761581421,117000,575522.8979591837,28200622,49,256.26,,en,,,True,2015-04-04T07:01:40Z,2026-08-05T00:00:00.000Z,UCrVdyuZi8BD6lH8ZVsqYh7Q,,,25.9,0,10,,,375.61,40.54,4.918999127856271,241.03095726495727,4144,0.35472972972972977,512.52
D. Ellinas Factory Products Ltd,@d.ellinasfactoryproductsltd,Industrial Manufacturing & HVAC,"['Ventilation Systems', 'Construction Industry Solutions', 'Mechanical Engineering Products']",Lifestyle (sociology),0.949999988079071,7150,35100.723809523806,3685576,105,90.01,CY,en,,,True,2022-01-25T13:41:47Z,2026-08-02T00:00:00.000Z,UC_MUkufPGZTIHNkZ6RmS7tg,67,196.8,49.59090909090909,1,22,,,481.3,316.09,4.909192141192141,515.4651748251748,1656,1.9021739130434783,47.31954285714286
CHiPa,@chipa-youtube,Crafts & DIY,"['Woodworking', 'Prop & Replica Making', 'Pop Culture Creations']",Lifestyle (sociology),0.949999988079071,25000,120958.06451612903,18748500,155,44.95,JP,ja,,short,False,2012-09-28T15:28:02Z,2026-08-01T00:00:00.000Z,UCUV2FFsf3sxEaj64luRxe4g,,,90,0,1,62,1191575,6.38,6.79,4.838322580645161,749.94,5062,0.9186092453575663,48.93266666666666
Marko Maksimovic,@markomaksimovic-g3i,Religion,"['Home Cooking', 'Religious Lifestyle', 'Orthodox Christianity', 'DIY Projects']",Food,0.949999988079071,6000,28861.92832764505,8456545,293,23.37,,sr,,short,False,2024-07-30T05:44:03Z,2026-07-31T00:00:00.000Z,UCf1x0_mIGAGRe26SF8u-MXQ,194,230.5,20.25,0,4,272,651002,5.08,8.34,4.810321387940842,1409.4241666666667,739,11.894451962110962,1.9647815699658702
Layzou,@layzouofficial,Gaming,"['Minecraft Gaming', 'Gaming Edits']",Action-adventure game,0.8999999761581421,6540,31352.772151898735,2476869,79,55.14,,en,,,True,2024-05-26T09:03:00Z,2026-07-30T00:00:00.000Z,UCNCR-xfCu7YfU_HLeSwdjZQ,,,19.666666666666668,0,6,,,478.76,191.12,4.7940018580884916,378.72614678899083,804,2.9477611940298507,18.705721518987342
Andrey Deych,@andreydeych,Personal Development,"['Social Psychology', 'Media Literacy', 'Self-Improvement']",Knowledge,0.8999999761581421,44600,212231.14583333334,71309665,336,2684.99,IL,ru,,,True,2014-02-27T06:11:08Z,2026-08-02T00:00:00.000Z,UCJg2d8TeswJnIPdBHp8v1Mg,,164.625,34.5,0,2,,,486.84,481.45,4.758545870702541,1598.8714125560539,4545,2.217821782178218,1210.6428124999998
pupsies - Topic,,Music,"['Pop Music', 'Music Artist']",Independent music,0.8999999761581421,51600,243133.265625,15560529,64,6833.66,,en,,,True,2023-11-15T15:49:36Z,2026-08-06T00:00:00.000Z,UCp3AZ2_EV0KOSEL33IC1YWw,146.83333333333334,148.4264705882353,,48,0,,,460.87,188.48,4.711884992732558,301.5606395348837,996,1.9277108433734937,3544.9611250000003
T4kiw,@t4kiw,Animated Horror,"['Creepy Character Reimaginations', 'Dark Animated Stories', 'Horror Comics (Animated Style)']",Video game culture,0.8999999761581421,73700,347233.1666666667,4166798,12,60.69,,pt,,,True,2019-11-09T18:20:31Z,2026-08-02T00:00:00.000Z,UCPpOnlVNuIqUZ9yDrgm6psA,,,39,0,5,,,6.2,491.84,4.71144052464948,56.537286295793756,2463,0.146163215590743,121.38
LYKOS,@lykos_02,Anime,"['Naruto', 'Boruto']",Film,1,12000,56030.52307692308,7283968,130,4.43,IN,en,,,True,2023-03-06T17:06:34Z,2026-07-30T00:00:00.000Z,UCuHH2oM7_Zcnec-Hn_5GWDA,,,18.764705882352942,0,17,,,9.09,10.92,4.669210256410256,606.9973333333334,1250,3.12,1.4198717948717947
Fully Loaded Defense ,@fullyloadeddefense,Airsoft,"['Airsoft Gear Showcase', 'Airsoft Combat & Gameplay']",Lifestyle (sociology),0.949999988079071,44700,206729.41960784313,52716002,255,1014.7,,en,,,True,2018-05-17T01:06:42Z,2026-08-05T00:00:00.000Z,UCKA2r5hygpWbYzAXybR9DiQ,495,285.3333333333333,31.75,2,68,,,484.31,382.39,4.624819230600518,1179.3289038031319,3005,2.545757071547421,398.5847712418301
Erick,@erick_polifit,Public Safety & Law Enforcement,"['Crime & Law Enforcement', 'Personal Safety & Security Tips']",Lifestyle (sociology),0.8999999761581421,6000,27661.520833333332,5311012,192,0.16,EC,es,,,False,2021-06-09T20:25:59Z,2026-07-25T00:00:00.000Z,UCrVah1J7hE5jXdfBHEaV3tQ,373,237.72727272727272,93.66666666666667,0,3,,,0,0.17,4.610253472222222,885.1686666666667,1885,3.055702917771883,0.052361111111111115
Elsultano prime ,@elsultana0,Sports Entertainment,"['Football Commentary', 'Player Evolution Edits', 'Ronaldo Fan Content', 'Football Challenges']",Entertainment,0.949999988079071,6590,30346.150442477876,6858230,226,168.98,US,en,,,True,2023-02-06T11:56:32Z,2026-08-05T00:00:00.000Z,UC0rf0N4FXJnZb3L_treUiLA,225,280.6666666666667,18.275862068965516,1,174,,,50.11,494.17,4.604878671089208,1040.7025796661608,1279,5.3010164190774045,31.87690560471976
